epoch,Loss,Accuracy
0,201219664.0,0.3234166666666667
10,3.8968346118927,0.3937333333333333
20,5.028151512145996,0.34791666666666665
30,3.7297422885894775,0.3539
40,3.5227441787719727,0.4459666666666667
50,3.622495651245117,0.48088333333333333
60,3.4466137886047363,0.5342166666666667
70,2.805192232131958,0.5267666666666667
80,3.2930495738983154,0.5415833333333333
90,2.831129312515259,0.5817
100,3.1144609451293945,0.6581666666666667
110,3.0360772609710693,0.6517166666666667
120,3.537496566772461,0.6803333333333333
130,2.9719738960266113,0.66045
140,3.214977979660034,0.6330666666666667
150,3.077836751937866,0.6376333333333334
160,3.23638916015625,0.6138666666666667
170,3.0772900581359863,0.6354833333333333
180,3.0155935287475586,0.6289166666666667
190,3.1279287338256836,0.71955
200,3.2335004806518555,0.6562666666666667
210,3.275334358215332,0.7462833333333333
220,2.909723997116089,0.7453833333333333
230,3.2194325923919678,0.72565
240,3.0172319412231445,0.6323166666666666
250,3.5195748805999756,0.7077666666666667
260,3.6999120712280273,0.69955
270,4.92773962020874,0.6419666666666667
280,4.102140426635742,0.6628333333333334
290,4.96521520614624,0.6459166666666667
300,3.543229341506958,0.7233166666666667
310,3.8593521118164062,0.729
320,4.112292766571045,0.6729166666666667
330,6.049264430999756,0.6896833333333333
340,3.7116894721984863,0.6318833333333334
350,3.99018931388855,0.6431666666666667
360,4.260204315185547,0.64995
370,3.7077908515930176,0.5967666666666667
380,3.7787742614746094,0.6527666666666667
390,4.061081409454346,0.6133333333333333
400,3.8465614318847656,0.72165
410,3.48256254196167,0.7158166666666667
420,3.282729148864746,0.7105333333333334
430,3.326716899871826,0.6958166666666666
440,3.712785005569458,0.62905
450,3.332899808883667,0.7061166666666666
460,3.768371105194092,0.7402166666666666
470,3.501563310623169,0.7445
480,3.4412803649902344,0.6820833333333334
490,4.500643253326416,0.7238833333333333
500,3.3318681716918945,0.7422166666666666
510,3.8298678398132324,0.7372166666666666
520,3.3307886123657227,0.6781833333333334
530,3.3639538288116455,0.6380666666666667
540,4.1547770500183105,0.6532333333333333
550,4.49146842956543,0.65725
560,3.3582394123077393,0.6067166666666667
570,3.325228691101074,0.6553
580,3.109424114227295,0.6210666666666667
590,3.9644181728363037,0.6948833333333333
600,3.2938318252563477,0.6261333333333333
610,4.381439208984375,0.6982333333333334
620,3.0110390186309814,0.6057666666666667
630,3.332120180130005,0.6273666666666666
640,3.494173526763916,0.6284166666666666
650,3.222811222076416,0.6282666666666666
660,3.1108288764953613,0.6315
670,3.1835076808929443,0.6243666666666666
680,2.654252767562866,0.5952333333333333
690,3.341456890106201,0.59565
700,2.74153995513916,0.62385
710,3.1189064979553223,0.6207833333333334
720,3.02591609954834,0.61995
730,2.934699058532715,0.5886333333333333
740,2.9775631427764893,0.5877333333333333
750,2.5968563556671143,0.5866166666666667
760,3.126863718032837,0.58575
770,2.8767669200897217,0.5869
780,3.1097261905670166,0.58615
790,3.0223376750946045,0.5863166666666667
800,3.0887303352355957,0.58685
810,3.00335955619812,0.6144166666666667
820,2.9677979946136475,0.5863333333333334
830,2.9025840759277344,0.5854333333333334
840,3.3971190452575684,0.58475
850,3.066767454147339,0.5843833333333334
860,4.265749454498291,0.6375333333333333
870,3.787353515625,0.63925
880,3.288400411605835,0.6392833333333333
890,3.4655959606170654,0.63925
900,3.3999128341674805,0.64105
910,3.6311559677124023,0.6405
920,3.441983461380005,0.6273166666666666
930,3.3983452320098877,0.6261166666666667
940,3.2484092712402344,0.6259333333333333
950,3.3609564304351807,0.6254166666666666
960,3.3366734981536865,0.6246166666666667
970,3.1183040142059326,0.62395
980,2.8270809650421143,0.6236666666666667
990,2.7613883018493652,0.6235666666666667
