epoch,Loss,Accuracy
0,89266851938304.0,0.3034833333333333
2,5.559443950653076,0.27216666666666667
4,5.664294242858887,0.2831666666666667
6,5.741669178009033,0.3683666666666667
8,4.9628496170043945,0.47296666666666665
10,3.6135003566741943,0.48805
12,3.256155252456665,0.5076333333333334
14,2.8821067810058594,0.5872166666666667
16,2.507840871810913,0.6208
18,3.0246074199676514,0.6607166666666666
20,2.7461342811584473,0.74095
22,2.9707677364349365,0.6904166666666667
24,2.8216185569763184,0.7299833333333333
26,2.97601580619812,0.7260166666666666
28,2.5485544204711914,0.7238166666666667
30,2.6900155544281006,0.6392833333333333
32,2.7380211353302,0.6376666666666667
34,2.6445605754852295,0.64105
36,2.281358242034912,0.6535666666666666
38,2.5749363899230957,0.6319333333333333
40,2.73166823387146,0.66325
42,2.688136577606201,0.6342166666666667
44,2.4264919757843018,0.6333
46,2.7547056674957275,0.6009333333333333
48,2.678334951400757,0.6001166666666666
50,2.5156331062316895,0.5873833333333334
52,2.3045034408569336,0.5632333333333334
54,2.3909752368927,0.5825166666666667
56,2.181490182876587,0.5864666666666667
58,2.3478407859802246,0.5689166666666666
60,2.261552095413208,0.5926666666666667
62,2.2806684970855713,0.58715
64,2.1601388454437256,0.5903333333333334
66,2.311046838760376,0.5925666666666667
68,2.2331607341766357,0.5885
70,2.0936520099639893,0.6300333333333333
72,2.181701421737671,0.6097666666666667
74,2.3325600624084473,0.6398666666666667
76,2.0733134746551514,0.6342333333333333
78,2.2843031883239746,0.61935
80,2.406769275665283,0.6273166666666666
82,2.0817441940307617,0.5996833333333333
84,1.8649687767028809,0.6251166666666667
86,2.1538548469543457,0.5972666666666666
88,1.8645336627960205,0.5961333333333333
90,1.9948692321777344,0.65385
92,2.2104709148406982,0.6554
94,2.030871868133545,0.5957333333333333
96,2.0664148330688477,0.5543666666666667
98,2.1040892601013184,0.6116333333333334
100,1.9181692600250244,0.6526333333333333
102,1.9505093097686768,0.61025
104,2.2812111377716064,0.61055
106,2.1096243858337402,0.6105166666666667
108,1.9442193508148193,0.6523166666666667
110,2.1672310829162598,0.6540666666666667
112,2.000936269760132,0.6713333333333333
114,2.054649829864502,0.66945
116,1.9366564750671387,0.6693166666666667
118,1.79911470413208,0.6691
120,1.8528823852539062,0.66835
122,1.7730584144592285,0.6691666666666667
124,1.8778690099716187,0.6691333333333334
126,1.8870419263839722,0.6617833333333333
128,1.7403608560562134,0.6625666666666666
130,1.8882683515548706,0.66125
132,1.7430994510650635,0.66025
134,1.9077526330947876,0.6596666666666666
136,1.8658950328826904,0.6589166666666667
138,1.7115885019302368,0.6579333333333334
140,1.8812122344970703,0.6567
142,1.9169487953186035,0.6430833333333333
144,1.8183271884918213,0.6429
146,1.837803602218628,0.64415
148,1.7167589664459229,0.64675
150,1.9250231981277466,0.6573666666666667
152,1.8175344467163086,0.6574166666666666
154,1.7018731832504272,0.6582
156,1.9968456029891968,0.6600666666666667
158,1.7752670049667358,0.6586666666666666
160,1.8059078454971313,0.6526166666666666
162,1.7928112745285034,0.6596666666666666
164,1.7334200143814087,0.6592833333333333
166,1.6274539232254028,0.6538333333333334
168,1.7308173179626465,0.65995
170,1.6794438362121582,0.6550833333333334
172,1.873971700668335,0.6551333333333333
174,1.7210732698440552,0.6387666666666667
176,1.6627601385116577,0.6534333333333333
178,1.7496600151062012,0.6536
180,1.7835450172424316,0.6655333333333333
182,1.9455230236053467,0.6211166666666667
184,1.64844810962677,0.63095
186,1.7179622650146484,0.6302166666666666
188,1.9082955121994019,0.6452833333333333
190,1.9409315586090088,0.6451166666666667
192,1.6806087493896484,0.6278166666666667
194,2.0861473083496094,0.6465
196,1.8282006978988647,0.6462833333333333
198,2.020866870880127,0.6179333333333333
200,1.9462438821792603,0.6176833333333334
202,2.248575448989868,0.6518333333333334
204,2.014003038406372,0.6547666666666667
206,2.1037962436676025,0.6537666666666667
208,1.9010759592056274,0.6679833333333334
210,1.7144640684127808,0.6415666666666666
212,1.9985125064849854,0.6377
214,1.7514474391937256,0.6348833333333334
216,1.8882079124450684,0.6485333333333333
218,2.339263677597046,0.6472333333333333
220,1.9442598819732666,0.7495333333333334
222,2.098649740219116,0.6618166666666667
224,2.08328914642334,0.6475333333333333
226,1.8057327270507812,0.6344
228,2.2548630237579346,0.6534333333333333
230,1.9592198133468628,0.6481166666666667
232,1.838858962059021,0.6357
234,1.879673719406128,0.6551
236,2.357773542404175,0.6545666666666666
238,3.4916014671325684,0.65155
240,4.083200454711914,0.6527833333333334
242,4.273435115814209,0.6524166666666666
244,2.972731590270996,0.6528666666666667
246,2.9420807361602783,0.6531833333333333
248,3.169398069381714,0.6532333333333333
